tconst,title_type,primary_title,genre,year,runtime_minutes,average_rating,num_votes
tt22814692,movie,Holiday Harmony,Drama,2022,110,6.2,1199
tt2289406,tvMovie,Baby's First Christmas,Family,2012,85,5.4,723
tt2289406,tvMovie,Baby's First Christmas,Romance,2012,85,5.4,723
tt2294459,movie,A Christmas Carol,Drama,2012,82,3.5,203
tt2294853,tvMovie,The Dog Who Saved the Holidays,Comedy,2012,83,4.5,308
tt2294853,tvMovie,The Dog Who Saved the Holidays,Family,2012,83,4.5,308
tt2297706,video,Bratz Babyz Save Christmas,Animation,2008,70,5.1,63
tt2297706,video,Bratz Babyz Save Christmas,Comedy,2008,70,5.1,63
tt2297706,video,Bratz Babyz Save Christmas,Family,2008,70,5.1,63
tt2299368,tvMovie,A Fairly Odd Christmas,Comedy,2012,68,4.3,1011
tt2299368,tvMovie,A Fairly Odd Christmas,Family,2012,68,4.3,1011
tt23029064,tvMovie,Dognapped: Hound for the Holidays,Romance,2022,86,4.6,157
tt2304098,tvMovie,Holly's Holiday,Comedy,2011,85,5.4,1340
tt2306587,tvMovie,Jingle & Bell's Christmas Star,Animation,2012,30,7.2,82
tt2306587,tvMovie,Jingle & Bell's Christmas Star,Drama,2012,30,7.2,82
tt2306587,tvMovie,Jingle & Bell's Christmas Star,Family,2012,30,7.2,82
tt2308733,tvMovie,Home Alone: The Holiday Heist,Comedy,2012,87,3.5,11891
tt2308733,tvMovie,Home Alone: The Holiday Heist,Family,2012,87,3.5,11891
tt23099300,tvMovie,All I Didn't Want for Christmas,Comedy,2022,89,6,215
tt23099300,tvMovie,All I Didn't Want for Christmas,Romance,2022,89,6,215
tt23101288,tvMovie,A New Diva's Christmas Carol,Comedy,2022,84,5.2,148
tt2315500,tvMovie,A Golden Christmas 3,Comedy,2012,88,5.6,883
tt2315500,tvMovie,A Golden Christmas 3,Family,2012,88,5.6,883
tt2315500,tvMovie,A Golden Christmas 3,Romance,2012,88,5.6,883
tt2316383,movie,Adventures of Bailey: Christmas Hero,Family,2012,87,6.2,118
tt2316852,movie,What She Wants for Christmas,Family,2012,84,4,147
tt23204056,tvMovie,The Holiday Swap,Drama,2022,91,5.9,123
tt2325491,movie,12 Dogs of Christmas: Great Puppy Rescue,Comedy,2012,102,5.1,490
tt2325491,movie,12 Dogs of Christmas: Great Puppy Rescue,Family,2012,102,5.1,490
tt2325993,tvMovie,The 12 Disasters of Christmas,Drama,2012,90,3.7,1242
tt2327655,movie,Xmas Without China,Comedy,2013,70,7.5,46
tt2327655,movie,Xmas Without China,Family,2013,70,7.5,46
tt2328727,movie,A Christmas Tree Miracle,Family,2013,102,6.5,917
tt2329032,tvMovie,The March Sisters at Christmas,Comedy,2012,91,5.4,740
tt2329032,tvMovie,The March Sisters at Christmas,Family,2012,91,5.4,740
tt2329032,tvMovie,The March Sisters at Christmas,Romance,2012,91,5.4,740
tt2331880,movie,The Fitzgerald Family Christmas,Drama,2012,99,6.3,1638
tt23328642,movie,Christmas with the Carters,Comedy,2022,97,5.9,21
tt2333408,movie,Christmas Oranges,Drama,2012,101,6.7,694
tt2333408,movie,Christmas Oranges,Family,2012,101,6.7,694
tt2334090,tvMovie,A Christmas Wedding Date,Comedy,2012,83,5.2,1403
tt2334090,tvMovie,A Christmas Wedding Date,Romance,2012,83,5.2,1403
tt23546646,tvMovie,The Boss Baby: Christmas Bonus,Animation,2022,45,5.2,732
tt23546646,tvMovie,The Boss Baby: Christmas Bonus,Comedy,2022,45,5.2,732
tt23556786,movie,Christmas Full of Grace,Comedy,2022,105,4.4,738
tt23556786,movie,Christmas Full of Grace,Romance,2022,105,4.4,738
tt2355762,tvMovie,Christmas with Holly,Drama,2012,88,7,3608
tt2355762,tvMovie,Christmas with Holly,Family,2012,88,7,3608
tt2355762,tvMovie,Christmas with Holly,Romance,2012,88,7,3608
tt23638608,tvMovie,A Wesley Christmas Wedding,Comedy,2023,NA,8.6,38
tt2374486,tvMovie,Help for the Holidays,Drama,2012,90,6.6,2350
tt2374486,tvMovie,Help for the Holidays,Family,2012,90,6.6,2350
tt23752770,tvMovie,Christmas Carole,Comedy,2022,66,6.3,612
tt23752770,tvMovie,Christmas Carole,Drama,2022,66,6.3,612
tt2376246,tvMovie,Christmas Song,Drama,2012,88,5.5,843
tt2376246,tvMovie,Christmas Song,Family,2012,88,5.5,843
